State,Start Time,End Time,Factory,Line,Good Glove,Produced Glove,Empty Link,Cuff TR,No beading ,Palm TR,Unstripped,No glove ,Functional,Others
Running,2022-01-05_14:35:53,2022-01-05_14:43:07,F32,11,3331,3350,36,5,0,1,9,0,0,4
Running,2022-01-05_18:15:59,2022-01-05_18:20:44,F32,11,2165,2188,15,0,0,0,17,2,0,4
Running,2022-01-05_18:21:03,2022-01-05_18:21:48,F32,11,317,319,4,0,0,0,1,0,0,1
Running,2022-01-05_18:22:02,2022-01-05_18:23:31,F32,11,633,636,8,0,0,0,2,0,1,0
Running,2022-01-05_18:24:27,2022-01-05_19:00:00,F32,11,16350,16512,118,12,0,0,96,18,3,33
Running,2022-01-05_19:00:00,2022-01-05_20:00:00,F32,11,27752,28060,180,23,0,4,173,45,5,58
Running,2022-01-05_20:00:00,2022-01-05_21:00:00,F32,11,27729,28017,182,17,0,0,198,15,3,55
Running,2022-01-05_21:00:00,2022-01-05_22:00:00,F32,11,27754,28012,188,15,0,1,154,24,2,62
Running,2022-01-05_22:00:00,2022-01-05_23:00:00,F32,11,27889,28047,193,20,0,0,65,8,4,61
Running,2022-01-05_23:00:00,2022-01-06_00:00:00,F32,11,27811,28001,199,26,1,1,93,11,1,57
Running,2022-01-06_00:00:00,2022-01-06_01:00:00,F32,11,27841,28017,184,23,3,0,86,6,3,55
Running,2022-01-06_01:00:00,2022-01-06_02:00:00,F32,11,27885,28045,194,15,1,0,76,7,6,55
Running,2022-01-06_02:00:00,2022-01-06_03:00:00,F32,11,27842,28009,192,11,2,1,83,8,3,59
Running,2022-01-06_03:00:00,2022-01-06_04:00:00,F32,11,27836,28018,181,13,0,5,79,10,6,69
Running,2022-01-06_04:00:00,2022-01-06_05:00:00,F32,11,27851,28036,205,17,1,3,86,8,6,64
Running,2022-01-06_05:00:00,2022-01-06_06:00:00,F32,11,27831,27996,203,17,1,7,82,4,3,51
Running,2022-01-06_06:00:00,2022-01-06_07:00:00,F32,11,27627,27974,226,12,1,2,252,13,1,66
Running,2022-01-06_07:00:00,2022-01-06_07:48:56,F32,11,23163,23592,199,34,3,0,273,31,2,86
Bypassing,2022-01-06_07:48:56,2022-01-06_07:50:24,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-06_07:50:24,2022-01-06_08:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-06_08:00:00,2022-01-06_08:36:30,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-06_08:36:30,2022-01-06_09:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-06_09:00:00,2022-01-06_09:23:41,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-06_09:23:41,2022-01-06_09:24:23,F32,11,184,198,5,0,0,0,0,14,0,0
Bypassing,2022-01-06_09:24:23,2022-01-06_09:47:15,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-06_09:47:15,2022-01-06_09:47:17,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-06_09:47:17,2022-01-06_09:54:16,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-06_09:54:16,2022-01-06_10:00:00,F32,11,2468,2496,29,0,0,0,9,13,1,5
Running,2022-01-06_10:00:00,2022-01-06_10:04:51,F32,11,2672,2704,16,14,0,0,7,4,0,7
Running,2022-01-06_11:10:20,2022-01-06_11:24:10,F32,11,7605,7660,63,7,0,8,25,10,0,5
Running,2022-01-06_11:24:56,2022-01-06_12:00:00,F32,11,19397,19512,131,19,0,9,46,20,3,18
Running,2022-01-06_12:00:00,2022-01-06_13:00:00,F32,11,33313,33493,227,28,1,3,67,35,3,43
Running,2022-01-06_13:00:00,2022-01-06_13:54:20,F32,11,30107,30315,205,46,1,4,55,52,7,43
Running,2022-01-06_13:54:54,2022-01-06_14:00:00,F32,11,2756,2777,26,4,0,0,4,5,1,7
Running,2022-01-06_14:00:00,2022-01-06_15:00:00,F32,11,33109,33483,238,55,4,10,84,161,11,49
Running,2022-01-06_15:00:00,2022-01-06_15:49:35,F32,11,27459,27636,204,30,1,0,31,20,4,91
Running,2022-01-06_17:09:56,2022-01-06_17:15:19,F32,11,2969,2990,13,5,1,0,8,2,0,5
Running,2022-01-06_17:15:33,2022-01-06_18:00:00,F32,11,24610,24753,170,23,0,2,52,8,2,56
Running,2022-01-06_18:00:00,2022-01-06_18:00:31,F32,11,317,319,2,1,0,0,1,0,0,0
Running,2022-01-06_18:00:46,2022-01-06_19:00:00,F32,11,32779,32983,260,33,0,0,61,13,6,91
Running,2022-01-06_19:00:00,2022-01-06_20:00:00,F32,11,33219,33441,240,31,0,0,68,14,9,100
Running,2022-01-06_20:00:00,2022-01-06_21:00:00,F32,11,32887,33133,227,36,0,1,62,18,8,121
Running,2022-01-06_21:00:00,2022-01-06_22:00:00,F32,11,32452,32691,228,33,2,1,76,20,6,101
Running,2022-01-06_22:00:00,2022-01-06_23:00:00,F32,11,32411,32646,235,25,1,2,85,20,9,93
Running,2022-01-06_23:00:00,2022-01-07_00:00:00,F32,11,32371,32670,250,26,0,1,152,20,3,97
Running,2022-01-07_00:00:00,2022-01-07_01:00:00,F32,11,32437,32695,224,20,2,2,113,34,7,80
Running,2022-01-07_01:00:00,2022-01-07_02:00:00,F32,11,32369,32675,239,22,1,3,148,20,9,103
Running,2022-01-07_02:00:00,2022-01-07_02:01:42,F32,11,910,919,2,0,0,0,5,2,0,2
Running,2022-01-07_02:03:10,2022-01-07_02:38:30,F32,11,19056,19211,137,17,0,0,65,10,4,59
Running,2022-01-07_02:39:57,2022-01-07_03:00:00,F32,11,10796,10891,72,15,0,0,41,9,4,26
Running,2022-01-07_03:00:00,2022-01-07_04:00:00,F32,11,32390,32683,237,32,1,0,120,16,3,121
Running,2022-01-07_04:00:00,2022-01-07_05:00:00,F32,11,32396,32681,240,28,1,1,117,12,10,116
Running,2022-01-07_05:00:00,2022-01-07_06:00:00,F32,11,32307,32638,241,33,0,0,124,14,11,149
Running,2022-01-07_06:00:00,2022-01-07_07:00:00,F32,11,32314,32694,226,42,2,0,140,27,8,161
Running,2022-01-07_07:00:00,2022-01-07_08:00:00,F32,11,32567,32999,242,42,1,3,163,25,6,192
Running,2022-01-07_08:00:00,2022-01-07_09:00:00,F32,11,32879,33305,255,37,1,0,157,22,4,205
Running,2022-01-07_09:00:00,2022-01-07_09:19:40,F32,11,10745,10934,106,40,0,1,71,6,2,69
Running,2022-01-07_09:20:52,2022-01-07_10:00:00,F32,11,21551,21806,157,38,0,3,92,17,4,101
Running,2022-01-07_10:00:00,2022-01-07_11:00:00,F32,11,33062,33431,249,44,0,1,141,31,5,147
Running,2022-01-07_11:00:00,2022-01-07_12:00:00,F32,11,32726,33093,285,47,8,1,124,45,13,129
Running,2022-01-07_12:00:00,2022-01-07_13:00:00,F32,11,33150,33487,234,29,2,3,135,35,6,127
Running,2022-01-07_13:00:00,2022-01-07_14:00:00,F32,11,33133,33430,249,31,0,1,124,21,16,104
Running,2022-01-07_14:00:00,2022-01-07_15:00:00,F32,11,33155,33470,251,45,2,2,134,21,10,101
Running,2022-01-07_15:00:00,2022-01-07_16:00:00,F32,11,33068,33423,257,46,1,1,122,18,7,160
Running,2022-01-07_16:00:00,2022-01-07_17:00:00,F32,11,33088,33447,272,35,3,3,120,18,7,173
Running,2022-01-07_17:00:00,2022-01-07_18:00:00,F32,11,33073,33426,254,48,1,1,117,21,11,154
Running,2022-01-07_18:00:00,2022-01-07_19:00:00,F32,11,33075,33440,280,81,4,0,101,20,7,152
Running,2022-01-07_19:00:00,2022-01-07_20:00:00,F32,11,32961,33390,290,87,4,1,113,36,6,182
Running,2022-01-07_20:00:00,2022-01-07_21:00:00,F32,11,32965,33402,273,107,3,0,133,33,4,157
Running,2022-01-07_21:00:00,2022-01-07_22:00:00,F32,11,32934,33440,277,129,4,1,133,35,3,201
Running,2022-01-07_22:00:00,2022-01-07_23:00:00,F32,11,32903,33402,279,103,2,3,158,45,7,181
Running,2022-01-07_23:00:00,2022-01-08_00:00:00,F32,11,32904,33420,292,97,3,5,243,29,3,136
Running,2022-01-08_00:00:00,2022-01-08_01:00:00,F32,11,32831,33402,278,148,6,0,202,32,5,178
Running,2022-01-08_01:00:00,2022-01-08_02:00:00,F32,11,32675,33385,295,254,9,8,245,58,6,130
Running,2022-01-08_02:00:00,2022-01-08_03:00:00,F32,11,32902,33442,279,170,5,10,209,53,4,89
Running,2022-01-08_03:00:00,2022-01-08_04:00:00,F32,11,32952,33385,290,123,1,4,162,31,4,108
Running,2022-01-08_04:00:00,2022-01-08_05:00:00,F32,11,32731,33162,274,159,1,5,128,40,3,95
Running,2022-01-08_05:00:00,2022-01-08_06:00:00,F32,11,32847,33391,285,241,3,4,130,52,8,106
Running,2022-01-08_06:00:00,2022-01-08_07:00:00,F32,11,32867,33448,272,271,1,3,138,38,5,125
Running,2022-01-08_07:00:00,2022-01-08_08:00:00,F32,11,32907,33388,293,217,3,1,103,32,2,123
Running,2022-01-08_08:00:00,2022-01-08_09:00:00,F32,11,32962,33376,302,121,2,2,106,46,4,133
Running,2022-01-08_09:00:00,2022-01-08_10:00:00,F32,11,33036,33424,259,101,2,1,107,25,3,149
Running,2022-01-08_10:00:00,2022-01-08_11:00:00,F32,11,32599,33180,291,138,2,1,242,55,4,139
Running,2022-01-08_11:00:00,2022-01-08_12:00:00,F32,11,30614,31172,270,132,1,4,236,62,8,115
Running,2022-01-08_12:00:00,2022-01-08_13:00:00,F32,11,32673,32952,279,12,1,1,106,36,5,118
Running,2022-01-08_13:00:00,2022-01-08_14:00:00,F32,11,32836,33101,265,13,0,3,94,34,5,116
Running,2022-01-08_14:00:00,2022-01-08_15:00:00,F32,11,32926,33203,267,19,0,2,100,45,8,103
Running,2022-01-08_15:00:00,2022-01-08_16:00:00,F32,11,32770,33038,255,11,2,2,99,28,4,122
Running,2022-01-08_16:00:00,2022-01-08_17:00:00,F32,11,32782,33071,282,10,1,0,117,36,3,122
Running,2022-01-08_17:00:00,2022-01-08_18:00:00,F32,11,32705,33009,287,9,0,2,122,38,3,130
Running,2022-01-08_18:00:00,2022-01-08_19:00:00,F32,11,32950,33306,268,7,1,4,141,57,10,136
Running,2022-01-08_19:00:00,2022-01-08_20:00:00,F32,11,32950,33304,269,15,1,2,154,47,5,130
Running,2022-01-08_20:00:00,2022-01-08_21:00:00,F32,11,32987,33402,282,14,1,3,177,69,7,144
Running,2022-01-08_21:00:00,2022-01-08_22:00:00,F32,11,32904,33296,301,14,3,6,163,50,6,150
Running,2022-01-08_22:00:00,2022-01-08_23:00:00,F32,11,33005,33395,269,9,0,4,187,49,1,140
Running,2022-01-08_23:00:00,2022-01-09_00:00:00,F32,11,32848,33341,295,11,4,3,262,78,5,130
Running,2022-01-09_00:00:00,2022-01-09_01:00:00,F32,11,32936,33396,285,17,1,3,251,75,8,105
Running,2022-01-09_01:00:00,2022-01-09_02:00:00,F32,11,32944,33411,309,17,2,2,263,68,7,108
Running,2022-01-09_02:00:00,2022-01-09_03:00:00,F32,11,32860,33371,308,15,3,3,274,80,4,132
Running,2022-01-09_03:00:00,2022-01-09_04:00:00,F32,11,32810,33374,307,24,0,4,318,94,7,117
Running,2022-01-09_04:00:00,2022-01-09_05:00:00,F32,11,32646,33276,303,10,1,3,398,105,4,109
Running,2022-01-09_05:00:00,2022-01-09_06:00:00,F32,11,32644,33344,329,12,3,2,428,119,3,133
Running,2022-01-09_06:00:00,2022-01-09_07:00:00,F32,11,32607,33356,348,14,1,3,456,147,6,122
Running,2022-01-09_07:00:00,2022-01-09_08:00:00,F32,11,32662,33365,310,17,4,1,363,143,7,168
Running,2022-01-09_08:00:00,2022-01-09_09:00:00,F32,11,32532,33112,315,10,1,2,357,91,4,115
Running,2022-01-09_09:00:00,2022-01-09_10:00:00,F32,11,32971,33420,300,15,3,3,204,91,5,128
Running,2022-01-09_10:00:00,2022-01-09_11:00:00,F32,11,32657,33295,383,29,5,3,379,86,12,124
Running,2022-01-09_11:00:00,2022-01-09_12:00:00,F32,11,32827,33397,323,21,0,5,368,68,12,96
Running,2022-01-09_12:00:00,2022-01-09_13:00:00,F32,11,32814,33287,271,10,1,1,298,43,8,112
Running,2022-01-09_13:00:00,2022-01-09_14:00:00,F32,11,32752,33424,296,87,1,6,381,58,15,124
Running,2022-01-09_14:00:00,2022-01-09_15:00:00,F32,11,33062,33435,282,13,1,4,200,62,15,78
Running,2022-01-09_15:00:00,2022-01-09_16:00:00,F32,11,32955,33375,304,12,1,3,251,64,9,80
Running,2022-01-09_16:00:00,2022-01-09_17:00:00,F32,11,32890,33396,284,11,1,3,307,69,9,106
Running,2022-01-09_17:00:00,2022-01-09_18:00:00,F32,11,32912,33418,302,12,2,3,311,56,14,108
Running,2022-01-09_18:00:00,2022-01-09_19:00:00,F32,11,32919,33382,298,18,1,2,245,65,7,125
Running,2022-01-09_19:00:00,2022-01-09_20:00:00,F32,11,33027,33420,299,9,2,0,217,57,10,98
Running,2022-01-09_20:00:00,2022-01-09_21:00:00,F32,11,32966,33385,296,23,1,5,230,51,6,103
Running,2022-01-09_21:00:00,2022-01-09_22:00:00,F32,11,32931,33375,300,13,1,3,259,62,11,95
Running,2022-01-09_22:00:00,2022-01-09_23:00:00,F32,11,32996,33449,271,14,0,3,252,71,7,106
Running,2022-01-09_23:00:00,2022-01-10_00:00:00,F32,11,33020,33395,286,32,0,2,184,53,6,98
Running,2022-01-10_00:00:00,2022-01-10_01:00:00,F32,11,32991,33407,312,21,2,10,208,60,14,101
Running,2022-01-10_01:00:00,2022-01-10_02:00:00,F32,11,32915,33397,283,56,10,8,234,71,13,90
Running,2022-01-10_02:00:00,2022-01-10_03:00:00,F32,11,32834,33373,308,51,4,12,240,114,14,104
Running,2022-01-10_03:00:00,2022-01-10_04:00:00,F32,11,33086,33437,283,21,1,6,166,57,17,83
Running,2022-01-10_04:00:00,2022-01-10_05:00:00,F32,11,33022,33373,306,22,1,6,196,48,15,63
Running,2022-01-10_05:00:00,2022-01-10_06:00:00,F32,11,32992,33386,293,24,3,6,180,68,22,91
Running,2022-01-10_06:00:00,2022-01-10_07:00:00,F32,11,32979,33420,300,25,0,4,200,77,11,124
Running,2022-01-10_07:00:00,2022-01-10_08:00:00,F32,11,33024,33396,283,28,0,9,162,69,12,92
Running,2022-01-10_08:00:00,2022-01-10_09:00:00,F32,11,32987,33424,296,28,0,3,162,71,13,160
Running,2022-01-10_09:00:00,2022-01-10_10:00:00,F32,11,32939,33358,319,21,0,3,153,58,9,175
Running,2022-01-10_10:00:00,2022-01-10_10:20:31,F32,11,11307,11432,87,13,1,2,59,14,4,32
Running,2022-01-10_10:20:53,2022-01-10_10:25:26,F32,11,2467,2488,36,4,0,0,3,10,1,3
Running,2022-01-10_10:25:56,2022-01-10_10:26:10,F32,11,121,121,2,0,0,0,0,0,0,0
Running,2022-01-10_10:26:36,2022-01-10_10:28:18,F32,11,908,919,4,1,0,0,4,4,0,2
Running,2022-01-10_10:31:08,2022-01-10_11:00:00,F32,11,15783,15973,191,10,1,2,87,22,8,60
Running,2022-01-10_11:00:00,2022-01-10_12:00:00,F32,11,33048,33456,263,41,0,4,167,54,15,127
Running,2022-01-10_12:00:00,2022-01-10_13:00:00,F32,11,33036,33406,275,21,4,3,164,4,19,155
Running,2022-01-10_13:00:00,2022-01-10_14:00:00,F32,11,33080,33393,287,26,1,3,137,0,15,131
Running,2022-01-10_14:00:00,2022-01-10_15:00:00,F32,11,33072,33445,274,29,3,1,165,25,20,130
Running,2022-01-10_15:00:00,2022-01-10_15:00:44,F32,11,397,401,0,0,0,0,1,1,0,2
Running,2022-01-10_15:10:56,2022-01-10_16:00:00,F32,11,26961,27280,235,13,1,3,124,49,11,118
Running,2022-01-10_16:00:00,2022-01-10_17:00:00,F32,11,33060,33410,271,22,1,2,150,39,10,126
Running,2022-01-10_17:00:00,2022-01-10_18:00:00,F32,11,33060,33418,285,25,1,3,179,37,14,99
Running,2022-01-10_18:00:00,2022-01-10_19:00:00,F32,11,33166,33448,273,23,0,5,146,44,10,54
Running,2022-01-10_19:00:00,2022-01-10_20:00:00,F32,11,33106,33417,262,27,1,1,183,44,9,46
Running,2022-01-10_20:00:00,2022-01-10_21:00:00,F32,11,33128,33468,253,39,2,0,193,50,11,45
Running,2022-01-10_21:00:00,2022-01-10_22:00:00,F32,11,32912,33391,288,53,0,2,300,36,16,72
Running,2022-01-10_22:00:00,2022-01-10_23:00:00,F32,11,32947,33362,318,84,1,1,215,43,10,61
Running,2022-01-10_23:00:00,2022-01-11_00:00:00,F32,11,32804,33420,299,55,0,5,444,37,13,62
Running,2022-01-11_00:00:00,2022-01-11_01:00:00,F32,11,32726,33364,315,37,1,4,472,45,12,67
Running,2022-01-11_01:00:00,2022-01-11_02:00:00,F32,11,32661,33403,317,37,1,2,570,51,9,72
Running,2022-01-11_02:00:00,2022-01-11_03:00:00,F32,11,32959,33373,307,37,1,3,247,52,15,59
Running,2022-01-11_03:00:00,2022-01-11_04:00:00,F32,11,33030,33394,286,34,0,0,216,43,15,56
Running,2022-01-11_04:00:00,2022-01-11_05:00:00,F32,11,33014,33381,300,50,1,0,208,47,5,56
Running,2022-01-11_05:00:00,2022-01-11_06:00:00,F32,11,33012,33424,295,73,1,3,221,50,8,56
Running,2022-01-11_06:00:00,2022-01-11_07:00:00,F32,11,32820,33365,315,34,4,2,386,48,9,62
Running,2022-01-11_07:00:00,2022-01-11_08:00:00,F32,11,32576,33384,337,65,3,2,568,51,13,106
Running,2022-01-11_08:00:00,2022-01-11_09:00:00,F32,11,32759,33369,307,46,1,0,384,84,8,87
Running,2022-01-11_09:00:00,2022-01-11_10:00:00,F32,11,32379,33343,315,108,1,4,668,75,10,98
Running,2022-01-11_10:00:00,2022-01-11_11:00:00,F32,11,32838,33334,346,65,2,0,257,77,16,79
Running,2022-01-11_11:00:00,2022-01-11_12:00:00,F32,11,32921,33376,303,56,5,1,246,53,10,84
Running,2022-01-11_12:00:00,2022-01-11_13:00:00,F32,11,32894,33471,249,115,6,1,285,94,16,60
Running,2022-01-11_13:00:00,2022-01-11_13:32:41,F32,11,16782,17107,123,32,0,0,227,39,5,22
Bypassing,2022-01-11_13:32:41,2022-01-11_13:37:07,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-11_13:37:07,2022-01-11_13:37:10,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-11_13:37:10,2022-01-11_13:48:43,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-11_13:48:43,2022-01-11_13:49:21,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-11_13:49:21,2022-01-11_13:50:13,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-11_13:50:13,2022-01-11_13:50:16,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-11_13:50:16,2022-01-11_14:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-11_14:00:00,2022-01-11_14:52:33,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-11_14:52:56,2022-01-11_14:53:00,F32,11,0,4,0,0,0,0,0,4,0,0
Bypassing,2022-01-11_14:53:00,2022-01-11_14:59:14,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-11_15:01:07,2022-01-11_15:01:11,F32,11,0,3,0,0,0,0,0,3,0,0
Bypassing,2022-01-11_15:01:11,2022-01-11_15:10:00,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-11_15:10:00,2022-01-11_16:00:00,F32,11,23853,24424,203,26,3,3,447,53,8,31
Running,2022-01-11_16:00:00,2022-01-11_17:00:00,F32,11,29157,29537,222,24,9,3,265,35,8,36
Running,2022-01-11_17:00:00,2022-01-11_18:00:00,F32,11,29254,29566,234,26,3,6,188,49,10,30
Running,2022-01-11_18:00:00,2022-01-11_19:00:00,F32,11,29255,29528,233,21,2,4,172,40,9,25
Running,2022-01-11_19:00:00,2022-01-11_20:00:00,F32,11,29329,29568,231,16,0,2,150,27,8,36
Running,2022-01-11_20:00:00,2022-01-11_21:00:00,F32,11,29342,29605,235,29,2,4,155,39,5,29
Running,2022-01-11_21:00:00,2022-01-11_22:00:00,F32,11,30145,30384,256,26,1,4,118,34,9,47
Running,2022-01-11_22:00:00,2022-01-11_23:00:00,F32,11,30846,31100,261,25,1,2,133,28,4,61
Running,2022-01-11_23:00:00,2022-01-12_00:00:00,F32,11,30803,31052,265,27,0,1,111,33,9,68
Running,2022-01-12_00:00:00,2022-01-12_01:00:00,F32,11,30866,31098,262,19,1,2,109,43,4,54
Running,2022-01-12_01:00:00,2022-01-12_02:00:00,F32,11,30890,31105,256,26,1,1,90,31,7,59
Running,2022-01-12_02:00:00,2022-01-12_03:00:00,F32,11,31470,31704,255,21,1,0,104,23,11,74
Running,2022-01-12_03:00:00,2022-01-12_04:00:00,F32,11,31642,31852,268,10,1,3,94,35,3,64
Running,2022-01-12_04:00:00,2022-01-12_05:00:00,F32,11,31164,31416,264,27,1,3,112,40,7,62
Running,2022-01-12_05:00:00,2022-01-12_06:00:00,F32,11,31677,31884,276,16,0,2,88,32,5,64
Running,2022-01-12_06:00:00,2022-01-12_07:00:00,F32,11,31910,32162,278,14,0,1,119,40,7,71
Running,2022-01-12_07:00:00,2022-01-12_08:00:00,F32,11,32307,32640,280,31,3,0,149,63,2,85
Running,2022-01-12_08:00:00,2022-01-12_09:00:00,F32,11,32311,32635,281,43,1,3,154,36,3,84
Running,2022-01-12_09:00:00,2022-01-12_09:00:53,F32,11,478,481,0,0,0,0,1,0,0,2
Running,2022-01-12_09:25:02,2022-01-12_09:35:42,F32,11,5723,5774,29,3,0,0,24,5,0,19
Running,2022-01-12_09:36:04,2022-01-12_09:55:30,F32,11,10353,10513,91,20,2,1,74,28,1,34
Running,2022-01-12_09:55:51,2022-01-12_10:00:00,F32,11,2218,2239,5,2,0,0,7,4,0,8
Running,2022-01-12_10:00:00,2022-01-12_10:25:26,F32,11,13714,13847,112,19,0,1,58,12,4,39
Running,2022-01-12_10:25:42,2022-01-12_11:00:00,F32,11,18426,18634,129,21,1,0,98,34,2,52
Running,2022-01-12_11:00:00,2022-01-12_12:00:00,F32,11,32285,32608,312,49,5,3,125,55,6,80
Running,2022-01-12_12:00:00,2022-01-12_13:00:00,F32,11,32348,32669,251,18,2,2,160,47,8,84
Running,2022-01-12_13:00:00,2022-01-12_14:00:00,F32,11,32342,32686,234,36,2,6,224,43,8,25
Running,2022-01-12_14:00:00,2022-01-12_14:15:28,F32,11,8301,8422,58,13,0,0,76,16,2,14
Running,2022-01-12_14:15:44,2022-01-12_15:00:00,F32,11,22922,24045,198,194,34,24,550,271,6,44
Running,2022-01-12_15:00:00,2022-01-12_16:00:00,F32,11,32222,32675,245,25,0,2,304,48,8,66
Running,2022-01-12_16:00:00,2022-01-12_17:00:00,F32,11,32326,32659,261,17,2,3,199,50,7,55
Running,2022-01-12_17:00:00,2022-01-12_18:00:00,F32,11,32339,32644,276,11,0,3,190,41,7,53
Running,2022-01-12_18:00:00,2022-01-12_19:00:00,F32,11,32301,32617,263,26,1,2,174,45,8,60
Running,2022-01-12_19:00:00,2022-01-12_20:00:00,F32,11,32381,32660,260,32,2,7,158,0,11,69
Running,2022-01-12_20:00:00,2022-01-12_20:48:59,F32,11,26398,26609,232,13,2,2,119,17,5,53
No PLC Connection,2022-01-12_20:48:59,2022-01-12_21:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
No PLC Connection,2022-01-12_21:00:00,2022-01-12_21:53:36,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-12_21:53:36,2022-01-12_22:00:00,F32,11,3319,3382,62,1,0,0,15,0,1,46
Running,2022-01-12_22:00:00,2022-01-12_23:00:00,F32,11,30397,30855,479,30,1,4,161,14,2,246
Running,2022-01-12_23:00:00,2022-01-12_23:03:48,F32,11,639,692,109,0,0,0,4,0,0,49
Running,2022-01-13_14:49:47,2022-01-13_15:00:00,F32,11,5469,5534,33,7,1,1,30,8,3,15
Running,2022-01-13_15:00:00,2022-01-13_15:14:00,F32,11,7524,7597,84,6,1,3,32,17,1,13
Running,2022-01-13_15:23:18,2022-01-13_15:26:28,F32,11,1698,1723,4,3,0,0,13,1,0,8
Running,2022-01-13_15:29:04,2022-01-13_15:32:51,F32,11,2021,2040,15,2,0,2,7,3,1,4
Running,2022-01-13_15:34:59,2022-01-13_15:39:09,F32,11,2214,2231,32,0,0,0,4,6,0,7
Running,2022-01-13_15:43:03,2022-01-13_15:43:50,F32,11,394,399,4,0,0,0,3,1,0,1
Running,2022-01-13_15:44:13,2022-01-13_15:46:50,F32,11,1380,1394,14,0,0,0,9,1,0,4
Running,2022-01-13_15:48:37,2022-01-13_16:00:00,F32,11,6123,6169,35,5,0,0,17,3,1,20
Running,2022-01-13_16:00:00,2022-01-13_17:00:00,F32,11,32265,32554,285,23,4,4,131,40,8,79
Running,2022-01-13_17:00:00,2022-01-13_18:00:00,F32,11,32400,32652,260,20,3,5,127,32,5,60
Running,2022-01-13_18:00:00,2022-01-13_19:00:00,F32,11,32368,32650,263,13,1,3,154,27,4,80
Running,2022-01-13_19:00:00,2022-01-13_20:00:00,F32,11,32357,32661,251,18,1,5,175,24,3,78
Running,2022-01-13_20:00:00,2022-01-13_21:00:00,F32,11,32087,32420,251,12,1,4,192,32,5,87
Running,2022-01-13_21:00:00,2022-01-13_22:00:00,F32,11,32289,32651,261,17,1,3,204,37,2,98
Running,2022-01-13_22:00:00,2022-01-13_23:00:00,F32,11,32291,32649,279,18,1,4,228,29,4,74
Running,2022-01-13_23:00:00,2022-01-14_00:00:00,F32,11,31482,31869,284,18,2,2,227,34,3,101
Running,2022-01-14_00:00:00,2022-01-14_01:00:00,F32,11,31463,31838,274,21,1,3,233,28,4,85
Running,2022-01-14_01:00:00,2022-01-14_02:00:00,F32,11,31411,31817,295,23,0,3,266,33,1,80
Running,2022-01-14_02:00:00,2022-01-14_02:51:44,F32,11,26187,26569,247,21,2,7,240,30,5,77
Bypassing,2022-01-14_02:51:44,2022-01-14_02:56:11,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-14_02:56:11,2022-01-14_03:00:00,F32,11,2080,2138,10,1,0,0,17,32,0,8
Running,2022-01-14_03:00:00,2022-01-14_04:00:00,F32,11,31340,31839,289,25,1,2,339,28,3,101
Running,2022-01-14_04:00:00,2022-01-14_05:00:00,F32,11,31396,31861,291,15,2,1,317,20,12,98
Running,2022-01-14_05:00:00,2022-01-14_06:00:00,F32,11,31370,31816,295,23,4,3,292,25,8,91
Running,2022-01-14_06:00:00,2022-01-14_07:00:00,F32,11,31335,31805,323,20,3,2,320,24,6,95
Running,2022-01-14_07:00:00,2022-01-14_08:00:00,F32,11,31334,31850,302,26,1,2,340,34,12,101
Running,2022-01-14_08:00:00,2022-01-14_09:00:00,F32,11,31737,32216,296,26,2,7,291,39,12,102
Running,2022-01-14_09:00:00,2022-01-14_10:00:00,F32,11,32082,32542,367,27,3,5,268,33,12,112
Running,2022-01-14_11:22:37,2022-01-14_11:23:55,F32,11,562,636,47,0,0,1,6,2,0,65
Running,2022-01-14_11:25:57,2022-01-14_11:53:34,F32,11,14497,14836,264,15,0,2,207,19,5,91
Running,2022-01-14_11:53:49,2022-01-14_12:00:00,F32,11,3194,3305,58,2,1,0,72,4,2,30
Running,2022-01-14_12:00:00,2022-01-14_12:05:50,F32,11,2805,2899,44,1,0,0,79,3,2,9
Line Stopped,2022-01-14_12:05:50,2022-01-14_12:05:52,F32,11,0,0,0,0,0,0,0,0,0,0
